date,la_fuel_price,yr,mo,day
10/5/2011,2.887,2011,10,5
10/6/2011,2.978,2011,10,6
10/7/2011,2.983,2011,10,7
10/10/2011,3.048,2011,10,10
10/11/2011,3.054,2011,10,11
10/12/2011,3.077,2011,10,12
10/13/2011,3.047,2011,10,13
10/14/2011,3.205,2011,10,14
10/17/2011,3.146,2011,10,17
10/18/2011,3.175,2011,10,18
10/19/2011,3.114,2011,10,19
10/20/2011,3.116,2011,10,20
10/21/2011,3.128,2011,10,21
10/24/2011,3.154,2011,10,24
10/25/2011,3.132,2011,10,25
10/26/2011,3.113,2011,10,26
10/27/2011,3.261,2011,10,27
10/28/2011,3.229,2011,10,28
10/31/2011,3.23,2011,10,31
11/1/2011,3.306,2011,11,1
11/2/2011,3.324,2011,11,2
11/3/2011,3.419,2011,11,3
11/4/2011,3.455,2011,11,4
11/7/2011,3.502,2011,11,7
11/8/2011,3.359,2011,11,8
11/9/2011,3.32,2011,11,9
11/10/2011,3.256,2011,11,10
11/11/2011,3.253,2011,11,11
11/14/2011,3.233,2011,11,14
11/15/2011,3.191,2011,11,15
11/16/2011,3.128,2011,11,16
11/17/2011,3.065,2011,11,17
11/18/2011,3.072,2011,11,18
11/21/2011,3.026,2011,11,21
11/22/2011,3.075,2011,11,22
11/23/2011,2.986,2011,11,23
11/25/2011,2.985,2011,11,25
11/28/2011,3.006,2011,11,28
11/29/2011,3.037,2011,11,29
11/30/2011,3.034,2011,11,30
12/1/2011,2.979,2011,12,1
12/2/2011,2.986,2011,12,2
12/5/2011,2.96,2011,12,5
12/6/2011,2.996,2011,12,6
12/7/2011,2.958,2011,12,7
12/8/2011,2.895,2011,12,8
12/9/2011,2.883,2011,12,9
12/12/2011,2.862,2011,12,12
12/13/2011,2.905,2011,12,13
12/14/2011,2.81,2011,12,14
12/15/2011,2.79,2011,12,15
12/16/2011,2.813,2011,12,16
12/19/2011,2.784,2011,12,19
12/20/2011,2.867,2011,12,20
12/21/2011,2.912,2011,12,21
12/22/2011,2.92,2011,12,22
12/23/2011,2.955,2011,12,23
12/27/2011,2.957,2011,12,27
12/28/2011,2.957,2011,12,28
12/29/2011,2.96,2011,12,29
12/30/2011,2.957,2011,12,30
1/3/2012,3.08,2012,1,3
1/4/2012,3.142,2012,1,4
1/5/2012,3.09,2012,1,5
1/6/2012,3.137,2012,1,6
1/9/2012,3.124,2012,1,9
1/10/2012,3.163,2012,1,10
1/11/2012,3.101,2012,1,11
1/12/2012,3.096,2012,1,12
1/13/2012,3.091,2012,1,13
1/17/2012,3.077,2012,1,17
1/18/2012,3.063,2012,1,18
1/19/2012,3.088,2012,1,19
1/20/2012,3.026,2012,1,20
1/23/2012,3.038,2012,1,23
1/24/2012,3.037,2012,1,24
1/25/2012,3.085,2012,1,25
1/26/2012,3.077,2012,1,26
1/27/2012,3.097,2012,1,27
1/30/2012,3.073,2012,1,30
1/31/2012,3.069,2012,1,31
2/1/2012,3.059,2012,2,1
2/2/2012,3.07,2012,2,2
2/3/2012,3.128,2012,2,3
2/6/2012,3.202,2012,2,6
2/7/2012,3.2,2012,2,7
2/8/2012,3.202,2012,2,8
2/9/2012,3.221,2012,2,9
2/10/2012,3.192,2012,2,10
2/13/2012,3.165,2012,2,13
2/14/2012,3.18,2012,2,14
2/15/2012,3.219,2012,2,15
2/16/2012,3.255,2012,2,16
2/17/2012,3.237,2012,2,17
2/21/2012,3.277,2012,2,21
2/22/2012,3.361,2012,2,22
2/23/2012,3.395,2012,2,23
2/24/2012,3.412,2012,2,24
2/27/2012,3.39,2012,2,27
2/28/2012,3.349,2012,2,28
2/29/2012,3.322,2012,2,29
3/1/2012,3.403,2012,3,1
3/2/2012,3.37,2012,3,2
3/5/2012,3.4,2012,3,5
3/6/2012,3.391,2012,3,6
3/7/2012,3.431,2012,3,7
3/8/2012,3.463,2012,3,8
3/9/2012,3.454,2012,3,9
3/12/2012,3.438,2012,3,12
3/13/2012,3.458,2012,3,13
3/14/2012,3.419,2012,3,14
3/15/2012,3.351,2012,3,15
3/16/2012,3.394,2012,3,16
3/19/2012,3.358,2012,3,19
3/20/2012,3.378,2012,3,20
3/21/2012,3.355,2012,3,21
3/22/2012,3.323,2012,3,22
3/23/2012,3.348,2012,3,23
3/26/2012,3.34,2012,3,26
3/27/2012,3.368,2012,3,27
3/28/2012,3.35,2012,3,28
3/29/2012,3.323,2012,3,29
3/30/2012,3.337,2012,3,30
4/2/2012,3.41,2012,4,2
4/3/2012,3.392,2012,4,3
4/4/2012,3.329,2012,4,4
4/5/2012,3.308,2012,4,5
4/9/2012,3.229,2012,4,9
4/10/2012,3.203,2012,4,10
4/11/2012,3.217,2012,4,11
4/12/2012,3.245,2012,4,12
4/13/2012,3.253,2012,4,13
4/16/2012,3.204,2012,4,16
4/17/2012,3.198,2012,4,17
4/18/2012,3.181,2012,4,18
4/19/2012,3.187,2012,4,19
4/20/2012,3.208,2012,4,20
4/23/2012,3.209,2012,4,23
4/24/2012,3.2,2012,4,24
4/25/2012,3.253,2012,4,25
4/26/2012,3.286,2012,4,26
4/27/2012,3.271,2012,4,27
4/30/2012,3.267,2012,4,30
5/1/2012,3.294,2012,5,1
5/2/2012,3.262,2012,5,2
5/3/2012,3.208,2012,5,3
5/4/2012,3.195,2012,5,4
5/7/2012,3.17,2012,5,7
5/8/2012,3.097,2012,5,8
5/9/2012,3.095,2012,5,9
5/10/2012,3.071,2012,5,10
5/11/2012,3.056,2012,5,11
5/14/2012,3.016,2012,5,14
5/15/2012,3.023,2012,5,15
5/16/2012,2.962,2012,5,16
5/17/2012,2.905,2012,5,17
5/18/2012,2.897,2012,5,18
5/21/2012,2.928,2012,5,21
5/22/2012,2.895,2012,5,22
5/23/2012,2.868,2012,5,23
5/24/2012,2.881,2012,5,24
5/25/2012,2.9,2012,5,25
5/29/2012,2.883,2012,5,29
5/30/2012,2.795,2012,5,30
5/31/2012,2.752,2012,5,31
6/1/2012,2.695,2012,6,1
6/4/2012,2.678,2012,6,4
6/5/2012,2.672,2012,6,5
6/6/2012,2.707,2012,6,6
6/7/2012,2.685,2012,6,7
6/8/2012,2.717,2012,6,8
6/11/2012,2.646,2012,6,11
6/12/2012,2.666,2012,6,12
6/13/2012,2.652,2012,6,13
6/15/2012,2.688,2012,6,15
6/18/2012,2.651,2012,6,18
6/19/2012,2.679,2012,6,19
6/20/2012,2.616,2012,6,20
6/21/2012,2.558,2012,6,21
6/22/2012,2.585,2012,6,22
6/25/2012,2.568,2012,6,25
6/26/2012,2.608,2012,6,26
6/27/2012,2.636,2012,6,27
6/28/2012,2.59,2012,6,28
6/29/2012,2.768,2012,6,29
7/2/2012,2.714,2012,7,2
7/3/2012,2.802,2012,7,3
7/5/2012,2.795,2012,7,5
7/6/2012,2.744,2012,7,6
7/9/2012,2.773,2012,7,9
7/10/2012,2.763,2012,7,10
7/11/2012,2.806,2012,7,11
7/12/2012,2.806,2012,7,12
7/13/2012,2.837,2012,7,13
7/16/2012,2.881,2012,7,16
7/17/2012,2.885,2012,7,17
7/18/2012,2.916,2012,7,18
7/19/2012,2.976,2012,7,19
7/20/2012,2.951,2012,7,20
7/23/2012,2.867,2012,7,23
7/24/2012,2.875,2012,7,24
7/25/2012,2.894,2012,7,25
7/26/2012,2.914,2012,7,26
7/27/2012,2.941,2012,7,27
7/30/2012,2.92,2012,7,30
7/31/2012,2.884,2012,7,31
8/1/2012,2.915,2012,8,1
8/2/2012,2.899,2012,8,2
8/3/2012,2.988,2012,8,3
8/6/2012,3.001,2012,8,6
8/7/2012,3.104,2012,8,7
8/8/2012,3.123,2012,8,8
8/9/2012,3.174,2012,8,9
8/10/2012,3.177,2012,8,10
8/13/2012,3.159,2012,8,13
8/14/2012,3.211,2012,8,14
8/15/2012,3.285,2012,8,15
8/16/2012,3.293,2012,8,16
8/17/2012,3.286,2012,8,17
8/20/2012,3.27,2012,8,20
8/21/2012,3.288,2012,8,21
8/22/2012,3.331,2012,8,22
8/23/2012,3.334,2012,8,23
8/24/2012,3.32,2012,8,24
8/27/2012,3.31,2012,8,27
8/28/2012,3.363,2012,8,28
8/29/2012,3.389,2012,8,29
8/30/2012,3.448,2012,8,30
8/31/2012,3.504,2012,8,31
9/4/2012,3.442,2012,9,4
9/5/2012,3.42,2012,9,5
9/6/2012,3.393,2012,9,6
9/7/2012,3.412,2012,9,7
9/10/2012,3.402,2012,9,10
9/11/2012,3.387,2012,9,11
9/12/2012,3.408,2012,9,12
9/13/2012,3.36,2012,9,13
9/14/2012,3.396,2012,9,14
9/17/2012,3.24,2012,9,17
9/18/2012,3.214,2012,9,18
9/19/2012,3.138,2012,9,19
9/20/2012,3.195,2012,9,20
9/21/2012,3.212,2012,9,21
9/24/2012,3.204,2012,9,24
9/25/2012,3.21,2012,9,25
9/26/2012,3.194,2012,9,26
9/27/2012,3.238,2012,9,27
9/28/2012,3.226,2012,9,28
10/1/2012,3.256,2012,10,1
10/2/2012,3.268,2012,10,2
10/3/2012,3.202,2012,10,3
10/4/2012,3.339,2012,10,4
10/5/2012,3.308,2012,10,5
10/8/2012,3.312,2012,10,8
10/9/2012,3.341,2012,10,9
10/10/2012,3.356,2012,10,10
10/11/2012,3.37,2012,10,11
10/12/2012,3.333,2012,10,12
10/15/2012,3.297,2012,10,15
10/16/2012,3.274,2012,10,16
10/17/2012,3.267,2012,10,17
10/18/2012,3.237,2012,10,18
10/19/2012,3.161,2012,10,19
10/22/2012,3.108,2012,10,22
10/23/2012,3.104,2012,10,23
10/24/2012,3.1,2012,10,24
10/25/2012,3.078,2012,10,25
10/26/2012,3.111,2012,10,26
10/29/2012,3.142,2012,10,29
10/30/2012,3.125,2012,10,30
10/31/2012,3.116,2012,10,31
11/1/2012,3.08,2012,11,1
11/2/2012,3.033,2012,11,2
11/5/2012,3.048,2012,11,5
11/6/2012,3.142,2012,11,6
11/7/2012,3.055,2012,11,7
11/8/2012,3.076,2012,11,8
11/9/2012,3.132,2012,11,9
11/12/2012,3.118,2012,11,12
11/13/2012,2.987,2012,11,13
11/14/2012,3.065,2012,11,14
11/15/2012,3.009,2012,11,15
11/16/2012,3.014,2012,11,16
11/19/2012,3.082,2012,11,19
11/20/2012,3.1,2012,11,20
11/21/2012,3.129,2012,11,21
11/23/2012,3.115,2012,11,23
11/26/2012,3.088,2012,11,26
11/27/2012,3.061,2012,11,27
11/28/2012,3.022,2012,11,28
11/29/2012,3.067,2012,11,29
11/30/2012,3.07,2012,11,30
12/3/2012,3.033,2012,12,3
12/4/2012,2.98,2012,12,4
12/5/2012,2.963,2012,12,5
12/6/2012,2.906,2012,12,6
12/7/2012,2.851,2012,12,7
12/10/2012,2.844,2012,12,10
12/11/2012,2.872,2012,12,11
12/12/2012,2.918,2012,12,12
12/13/2012,2.906,2012,12,13
12/14/2012,2.936,2012,12,14
12/17/2012,2.916,2012,12,17
12/18/2012,2.966,2012,12,18
12/19/2012,2.993,2012,12,19
12/20/2012,3.027,2012,12,20
12/21/2012,3.045,2012,12,21
12/24/2012,3.025,2012,12,24
12/26/2012,3.05,2012,12,26
12/27/2012,3.064,2012,12,27
12/28/2012,3.059,2012,12,28
12/31/2012,3.067,2012,12,31
1/2/2013,3.071,2013,1,2
1/3/2013,3.039,2013,1,3
1/4/2013,3.043,2013,1,4
1/7/2013,3.058,2013,1,7
1/8/2013,3.113,2013,1,8
1/9/2013,3.126,2013,1,9
1/10/2013,3.122,2013,1,10
1/11/2013,3.076,2013,1,11
1/14/2013,3.126,2013,1,14
1/15/2013,3.08,2013,1,15
1/16/2013,3.069,2013,1,16
1/17/2013,3.072,2013,1,17
1/18/2013,3.112,2013,1,18
1/22/2013,3.133,2013,1,22
1/23/2013,3.143,2013,1,23
1/24/2013,3.137,2013,1,24
1/25/2013,3.128,2013,1,25
1/28/2013,3.123,2013,1,28
1/29/2013,3.168,2013,1,29
1/30/2013,3.224,2013,1,30
1/31/2013,3.24,2013,1,31
2/1/2013,3.285,2013,2,1
2/4/2013,3.25,2013,2,4
2/5/2013,3.273,2013,2,5
2/6/2013,3.263,2013,2,6
2/7/2013,3.284,2013,2,7
2/8/2013,3.321,2013,2,8
2/11/2013,3.314,2013,2,11
2/12/2013,3.316,2013,2,12
2/13/2013,3.303,2013,2,13
2/14/2013,3.327,2013,2,14
2/15/2013,3.321,2013,2,15
2/19/2013,3.293,2013,2,19
2/20/2013,3.25,2013,2,20
2/21/2013,3.249,2013,2,21
2/22/2013,3.253,2013,2,22
2/25/2013,3.215,2013,2,25
2/26/2013,3.165,2013,2,26
2/27/2013,3.139,2013,2,27
2/28/2013,3.104,2013,2,28
3/1/2013,3.092,2013,3,1
3/4/2013,3.065,2013,3,4
3/5/2013,3.071,2013,3,5
3/6/2013,3.064,2013,3,6
3/7/2013,3.083,2013,3,7
3/8/2013,3.084,2013,3,8
3/11/2013,3.068,2013,3,11
3/12/2013,3.051,2013,3,12
3/13/2013,2.93,2013,3,13
3/14/2013,2.945,2013,3,14
3/15/2013,3.008,2013,3,15
3/18/2013,2.982,2013,3,18
3/19/2013,2.919,2013,3,19
3/20/2013,2.95,2013,3,20
3/21/2013,2.955,2013,3,21
3/22/2013,2.963,2013,3,22
3/25/2013,2.985,2013,3,25
3/26/2013,3.024,2013,3,26
3/27/2013,3.059,2013,3,27
3/28/2013,3.092,2013,3,28
4/1/2013,3.137,2013,4,1
4/2/2013,3.164,2013,4,2
4/3/2013,3.05,2013,4,3
4/4/2013,3.013,2013,4,4
4/5/2013,2.972,2013,4,5
4/8/2013,2.997,2013,4,8
4/9/2013,3.011,2013,4,9
4/10/2013,2.991,2013,4,10
4/11/2013,2.939,2013,4,11
4/12/2013,2.914,2013,4,12
4/15/2013,2.836,2013,4,15
